Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,sales_date,sales_day,sales_time,Payment,cogs,gross margin percentage,gross income,Rating
608276295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.207,1/19/2019,Saturday,17:34:00,Credit card,317.34,4.76,15.867,9.8
414127047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,1/18/2019,Friday,12:04:00,Ewallet,158.32,4.76,7.916,8.7
827262100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,3/21/2019,Thursday,16:21:00,Ewallet,304.56,4.76,15.228,8.8
175542529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,3/3/2019,Sunday,17:01:00,Credit card,177.36,4.76,8.868,9.6
139522867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2/13/2019,Wednesday,10:50:00,Credit card,157.57,4.76,7.8785,4.8
407638975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,3/23/2019,Saturday,19:16:00,Ewallet,443.28,4.76,22.164,4.4
342654817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,1/28/2019,Monday,16:47:00,Ewallet,260.4,4.76,13.02,9.9
130988941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,2/9/2019,Saturday,10:00:00,Cash,449.82,4.76,22.491,5.7
434839547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,1/23/2019,Wednesday,11:51:00,Cash,307.76,4.76,15.388,7.7
851286367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,3/23/2019,Saturday,10:55:00,Ewallet,155,4.76,7.75,8
824883614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.204,1/25/2019,Friday,15:00:00,Ewallet,274.48,4.76,13.724,5.7
586250848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,3/4/2019,Monday,11:19:00,Credit card,86.38,4.76,4.319,6.7
895660685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,3/5/2019,Tuesday,19:46:00,Ewallet,54.24,4.76,2.712,8
305140245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,3/3/2019,Sunday,19:00:00,Ewallet,755.92,4.76,37.796,7.5
732045373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2/8/2019,Friday,10:53:00,Cash,185.88,4.76,9.294,7
400607251,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,2/10/2019,Sunday,12:50:00,Ewallet,74.07,4.76,3.7035,9.9
593651552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,1/28/2019,Monday,20:50:00,Credit card,279.24,4.76,13.962,5.9
284349626,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.556,242.676,2/11/2019,Monday,10:39:00,Credit card,231.12,4.76,11.556,7.2
437588131,B,Mandalay,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,1/15/2019,Tuesday,13:41:00,Ewallet,147.04,4.76,7.352,4.6
286436208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,3/16/2019,Saturday,19:08:00,Cash,790.2,4.76,39.51,9.2
641432399,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2019,Saturday,20:23:00,Ewallet,102.2,4.76,5.11,5.7
831076050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,3/19/2019,Tuesday,11:30:00,Credit card,163.55,4.76,8.1775,9.9
556863144,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,1/13/2019,Sunday,19:30:00,Cash,74.29,4.76,3.7145,5
848249445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,3/26/2019,Tuesday,18:03:00,Cash,87.4,4.76,4.37,4.9
856228149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,3/23/2019,Saturday,10:13:00,Ewallet,25.29,4.76,1.2645,6.1
699014164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,3/12/2019,Tuesday,19:58:00,Credit card,166,4.76,8.3,8.2
420114919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2/17/2019,Sunday,19:57:00,Credit card,356.95,4.76,17.8475,5.5
606804905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,120.645,1/29/2019,Tuesday,10:01:00,Credit card,114.9,4.76,5.745,6.8
542410513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,3/15/2019,Friday,11:57:00,Cash,229.96,4.76,11.498,6.6
426392418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,1/14/2019,Monday,10:02:00,Cash,429.87,4.76,21.4935,9.8
875465808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2/6/2019,Wednesday,14:51:00,Ewallet,259,4.76,12.95,8.7
394434238,B,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,2/15/2019,Friday,12:42:00,Credit card,88.85,4.76,4.4425,5.4
749241565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,1/3/2019,Thursday,12:02:00,Ewallet,207.27,4.76,10.3635,7.9
672518681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,1/4/2019,Friday,18:19:00,Credit card,599.85,4.76,29.9925,9.7
263875680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,3/18/2019,Monday,17:38:00,Ewallet,285.3,4.76,14.265,7.8
573589734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2019,Thursday,13:41:00,Ewallet,91.11,4.76,4.5555,5.1
817698206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,3/2/2019,Saturday,19:42:00,Credit card,897.57,4.76,44.8785,6.5
888020338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,247.8735,1/25/2019,Friday,20:24:00,Ewallet,236.07,4.76,11.8035,5.9
677110152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,1/16/2019,Wednesday,18:08:00,Cash,839.34,4.76,41.967,8.8
142636033,B,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,3/20/2019,Wednesday,19:17:00,Ewallet,461.8,4.76,23.09,4.9
656161063,B,Mandalay,Normal,Male,Sports and travel,46.42,3,6.963,146.223,1/4/2019,Friday,13:24:00,Credit card,139.26,4.76,6.963,4.4
891588335,B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,3/11/2019,Monday,15:53:00,Cash,207.27,4.76,10.3635,6.5
802438934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,3/22/2019,Friday,15:05:00,Credit card,18.28,4.76,0.914,8.3
560305617,B,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,3/24/2019,Sunday,18:27:00,Cash,123.85,4.76,6.1925,8.5
319742561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,298.116,2/21/2019,Thursday,16:55:00,Cash,283.92,4.76,14.196,5.5
549039315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,2/12/2019,Tuesday,12:58:00,Ewallet,758.96,4.76,37.948,8.7
790291172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,3/10/2019,Sunday,18:59:00,Credit card,172.02,4.76,8.601,7.9
239363640,B,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.605,285.705,1/31/2019,Thursday,13:44:00,Ewallet,272.1,4.76,13.605,6.1
468012051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,3/6/2019,Wednesday,13:46:00,Ewallet,434.56,4.76,21.728,5.4
389253394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,2/17/2019,Sunday,18:06:00,Cash,59.05,4.76,2.9525,9.4
279621445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.167,2/21/2019,Thursday,12:38:00,Cash,12.54,4.76,0.627,8.2
213726612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,3/20/2019,Wednesday,15:56:00,Cash,86.5,4.76,4.325,6.2
746686593,C,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.716,183.036,1/11/2019,Friday,14:29:00,Credit card,174.32,4.76,8.716,9.7
836825858,B,Mandalay,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,1/26/2019,Saturday,19:14:00,Ewallet,624.33,4.76,31.2165,4
583721480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.412,155.652,1/31/2019,Thursday,16:24:00,Ewallet,148.24,4.76,7.412,9.7
466615506,B,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,Tuesday,10:52:00,Cash,544.2,4.76,27.21,5.3
721866247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,3/11/2019,Monday,12:55:00,Ewallet,507.36,4.76,25.368,7.4
289655721,B,Mandalay,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,1/26/2019,Saturday,19:28:00,Cash,162.74,4.76,8.137,6.5
545463100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,3/12/2019,Tuesday,13:52:00,Credit card,31.77,4.76,1.5885,8.7
418025978,B,Mandalay,Normal,Female,Health and beauty,84.09,9,37.8405,794.6505,2/11/2019,Monday,10:54:00,Cash,756.81,4.76,37.8405,8
269045750,B,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,310.044,2/21/2019,Thursday,18:31:00,Cash,295.28,4.76,14.764,6.7
157135295,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,3/9/2019,Saturday,18:24:00,Ewallet,519.4,4.76,25.97,6.5
645788093,A,Yangon,Normal,Female,Sports and travel,93.14,2,9.314,195.594,1/20/2019,Sunday,18:09:00,Ewallet,186.28,4.76,9.314,4.1
211309270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,1/28/2019,Monday,15:16:00,Credit card,87.05,4.76,4.3525,4.9
755123214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,3/5/2019,Tuesday,17:07:00,Credit card,221.1,4.76,11.055,8.6
346843103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.405,3/2/2019,Saturday,19:26:00,Cash,66.1,4.76,3.305,4.3
478067835,A,Yangon,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,1/11/2019,Friday,11:20:00,Ewallet,89.69,4.76,4.4845,4.9
540114336,A,Yangon,Normal,Male,Food and beverages,24.94,9,11.223,235.683,1/11/2019,Friday,16:49:00,Credit card,224.46,4.76,11.223,5.6
448815016,A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,3/11/2019,Monday,12:01:00,Credit card,119.54,4.76,5.977,5.8
142724741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,2/28/2019,Thursday,18:37:00,Credit card,186.4,4.76,9.32,6
217581179,A,Yangon,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,1/5/2019,Saturday,11:25:00,Cash,250.6,4.76,12.53,4.2
376028238,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,2/2/2019,Saturday,18:42:00,Credit card,750.96,4.76,37.548,8.3
530909855,A,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,1/1/2019,Tuesday,14:47:00,Cash,380.72,4.76,19.036,5.7
866057563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2/9/2019,Saturday,19:43:00,Cash,244.2,4.76,12.21,4.8
604706476,A,Yangon,Member,Male,Fashion accessories,17.94,5,4.485,94.185,1/23/2019,Wednesday,14:04:00,Ewallet,89.7,4.76,4.485,6.8
799711548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,326.424,1/7/2019,Monday,16:11:00,Credit card,310.88,4.76,15.544,8.8
785137708,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2019,Monday,19:06:00,Credit card,511.42,4.76,25.571,4.2
845510542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,439.8975,2/2/2019,Saturday,15:34:00,Ewallet,418.95,4.76,20.9475,6.4
662475456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,3/17/2019,Sunday,19:06:00,Credit card,351.9,4.76,17.595,8.4
883174236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,3/2/2019,Saturday,19:44:00,Credit card,28.78,4.76,1.439,7.2
290682984,A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,3/16/2019,Saturday,11:22:00,Cash,95,4.76,4.75,5.2
704116354,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,1/6/2019,Sunday,11:23:00,Cash,471.2,4.76,23.56,8.9
110487033,B,Mandalay,Member,Male,Fashion accessories,32.62,4,6.524,137.004,1/29/2019,Tuesday,14:12:00,Cash,130.48,4.76,6.524,9
366930948,A,Yangon,Member,Male,Electronic accessories,66.35,1,3.3175,69.6675,1/31/2019,Thursday,10:46:00,Credit card,66.35,4.76,3.3175,9.7
729099681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,163.233,2/5/2019,Tuesday,10:16:00,Ewallet,155.46,4.76,7.773,8.7
151161484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,135.45,2/13/2019,Wednesday,12:38:00,Ewallet,129,4.76,6.45,6.5
380944661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.188,276.948,2/7/2019,Thursday,13:05:00,Credit card,263.76,4.76,13.188,6.9
850419669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,3/19/2019,Tuesday,13:25:00,Ewallet,675.54,4.76,33.777,6.2
821073596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,3/7/2019,Thursday,14:53:00,Ewallet,65.8,4.76,3.29,5.6
655855130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,3/13/2019,Wednesday,19:22:00,Cash,153.2,4.76,7.66,5.7
447157839,A,Yangon,Member,Female,Sports and travel,22.24,10,11.12,233.52,2/9/2019,Saturday,11:00:00,Cash,222.4,4.76,11.12,4.2
154747179,B,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2/26/2019,Tuesday,19:24:00,Ewallet,54.45,4.76,2.7225,7.9
253126086,A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,3/12/2019,Tuesday,12:43:00,Credit card,688.8,4.76,34.44,8.7
808650703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,3/14/2019,Thursday,17:22:00,Credit card,141.88,4.76,7.094,6.9
571940759,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,783.3,1/8/2019,Tuesday,20:55:00,Cash,746,4.76,37.3,9.5
144516085,A,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,1/5/2019,Saturday,16:05:00,Credit card,282.96,4.76,14.148,4.4
731142199,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,1/4/2019,Friday,13:34:00,Ewallet,355.4,4.76,17.77,7
783091637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,3/6/2019,Wednesday,18:13:00,Ewallet,337.15,4.76,16.8575,6.3
687151097,C,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.112,44.352,1/3/2019,Thursday,19:17:00,Cash,42.24,4.76,2.112,9.7
126541082,A,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,203.553,1/7/2019,Monday,11:44:00,Credit card,193.86,4.76,9.693,8.8
633911052,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,1/27/2019,Sunday,15:51:00,Cash,24.06,4.76,1.203,5.1
477246490,B,Mandalay,Normal,Female,Health and beauty,99.71,6,29.913,628.173,2/26/2019,Tuesday,16:52:00,Ewallet,598.26,4.76,29.913,7.9
566195475,B,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,1/7/2019,Monday,20:52:00,Cash,335.79,4.76,16.7895,6.2
526868552,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,1/7/2019,Monday,17:36:00,Cash,218.2,4.76,10.91,7.1
376563573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,400.764,2/2/2019,Saturday,13:23:00,Ewallet,381.68,4.76,19.084,6.4
537720426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,3/20/2019,Wednesday,16:28:00,Cash,709.9,4.76,35.495,5.7
828615674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,3/20/2019,Wednesday,19:57:00,Credit card,440.2,4.76,22.01,9.6
136086195,A,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,2/15/2019,Friday,17:01:00,Credit card,559.68,4.76,27.984,6.4
523380215,C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.85,38.85,3/6/2019,Wednesday,13:29:00,Credit card,37,4.76,1.85,7.9
490291201,A,Yangon,Normal,Female,Sports and travel,15.34,1,0.767,16.107,1/6/2019,Sunday,11:09:00,Cash,15.34,4.76,0.767,6.5
667920055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.929,3/4/2019,Monday,15:02:00,Ewallet,598.98,4.76,29.949,8.5
565173836,A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,3/12/2019,Tuesday,14:21:00,Cash,190.68,4.76,9.534,9.1
498411961,B,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,2/20/2019,Wednesday,18:01:00,Cash,333.4,4.76,16.67,7.6
593954461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,3/24/2019,Sunday,14:49:00,Cash,74.86,4.76,3.743,6.9
226713580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.6875,224.4375,1/31/2019,Thursday,12:02:00,Cash,213.75,4.76,10.6875,9.5
283799594,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,1/25/2019,Friday,13:30:00,Credit card,339.57,4.76,16.9785,5.2
430603493,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.208,697.368,2/3/2019,Sunday,14:38:00,Cash,664.16,4.76,33.208,4.2
139200155,B,Mandalay,Member,Male,Electronic accessories,40.3,10,20.15,423.15,1/24/2019,Thursday,17:37:00,Credit card,403,4.76,20.15,7
558804082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,3/14/2019,Thursday,17:20:00,Ewallet,194.95,4.76,9.7475,6
278977759,A,Yangon,Member,Female,Electronic accessories,62.48,1,3.124,65.604,2/18/2019,Monday,20:29:00,Cash,62.48,4.76,3.124,4.7
316686352,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.356,1/21/2019,Monday,10:00:00,Cash,72.72,4.76,3.636,7.1
585035943,B,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,3/13/2019,Wednesday,11:46:00,Ewallet,181.1,4.76,9.055,5.9
211050490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,3/3/2019,Sunday,13:42:00,Cash,259.6,4.76,12.98,7.5
727756477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,3/29/2019,Friday,14:44:00,Cash,115.36,4.76,5.768,6.4
744025987,A,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,493.794,1/10/2019,Thursday,14:16:00,Ewallet,470.28,4.76,23.514,5.8
307839164,A,Yangon,Member,Male,Home and lifestyle,60.01,4,12.002,252.042,1/25/2019,Friday,15:54:00,Cash,240.04,4.76,12.002,4.5
779060012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,93.0405,1/19/2019,Saturday,10:21:00,Cash,88.61,4.76,4.4305,7.7
446476729,C,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,9.982,209.622,1/2/2019,Wednesday,18:09:00,Credit card,199.64,4.76,9.982,6.7
573103877,B,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,3/12/2019,Tuesday,16:46:00,Credit card,39.01,4.76,1.9505,4.7
735064124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2/25/2019,Monday,15:31:00,Cash,48.61,4.76,2.4305,4.4
439547422,A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,3/18/2019,Monday,17:15:00,Credit card,204.76,4.76,10.238,4.7
396902219,B,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,2/23/2019,Saturday,12:29:00,Cash,119.68,4.76,5.984,8.6
411770180,A,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,530.67,3/26/2019,Tuesday,20:14:00,Ewallet,505.4,4.76,25.27,4.3
286015402,A,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,3/30/2019,Saturday,13:22:00,Cash,281.61,4.76,14.0805,9.6
803178013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,745.836,2/17/2019,Sunday,17:09:00,Cash,710.32,4.76,35.516,4.1
512981403,A,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,83.412,3/21/2019,Thursday,10:40:00,Ewallet,79.44,4.76,3.972,4.7
848422560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,3/5/2019,Tuesday,17:43:00,Cash,163.82,4.76,8.191,7.8
532597201,B,Mandalay,Member,Male,Sports and travel,79.93,6,23.979,503.559,1/31/2019,Thursday,14:04:00,Cash,479.58,4.76,23.979,5.5
181946432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,145.593,2/5/2019,Tuesday,19:05:00,Ewallet,138.66,4.76,6.933,9.7
870761733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,74.7075,2/1/2019,Friday,10:08:00,Credit card,71.15,4.76,3.5575,4.4
423644619,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,3/7/2019,Thursday,13:12:00,Cash,139.95,4.76,6.9975,5
227074446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.065,820.365,2/10/2019,Sunday,20:51:00,Cash,781.3,4.76,39.065,4.4
174363675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.677,2/14/2019,Thursday,17:29:00,Cash,198.74,4.76,9.937,5.2
428835800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.402,2/9/2019,Saturday,10:25:00,Cash,63.24,4.76,3.162,7.3
603070961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.6975,392.6475,1/10/2019,Thursday,11:34:00,Cash,373.95,4.76,18.6975,4.9
704204138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,3/11/2019,Monday,18:58:00,Credit card,207.69,4.76,10.3845,8.1
787151757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,185.094,2/18/2019,Monday,16:28:00,Ewallet,176.28,4.76,8.814,8.4
649113678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2019,Tuesday,20:26:00,Cash,206.37,4.76,10.3185,5.5
622201945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.391,1/18/2019,Friday,15:08:00,Cash,39.42,4.76,1.971,8.4
372948041,A,Yangon,Normal,Male,Health and beauty,15.26,6,4.578,96.138,2/15/2019,Friday,18:03:00,Ewallet,91.56,4.76,4.578,9.8
563917120,A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,3/8/2019,Friday,13:21:00,Cash,308.85,4.76,15.4425,6.7
746545508,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.576,1/17/2019,Thursday,12:48:00,Credit card,129.12,4.76,6.456,9.4
276540879,B,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,3/12/2019,Tuesday,19:53:00,Ewallet,390.96,4.76,19.548,6.4
815111168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,3/9/2019,Saturday,19:09:00,Cash,498.9,4.76,24.945,5.4
719763868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,3/12/2019,Tuesday,16:30:00,Cash,377.04,4.76,18.852,8.6
730618757,B,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,214.746,1/25/2019,Friday,10:11:00,Credit card,204.52,4.76,10.226,4
340660321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,3/25/2019,Monday,13:07:00,Cash,145.44,4.76,7.272,7.6
868811752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2/7/2019,Thursday,18:48:00,Cash,198.18,4.76,9.909,6.8
634978956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2/17/2019,Sunday,17:27:00,Credit card,98.7,4.76,4.935,9.1
566711091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19.255,404.355,2/3/2019,Sunday,15:59:00,Cash,385.1,4.76,19.255,5.5
442483607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,3/14/2019,Thursday,11:21:00,Credit card,46.96,4.76,2.348,7.9
835160096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,3/24/2019,Sunday,13:48:00,Ewallet,73.5,4.76,3.675,8.5
527096272,A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,3/21/2019,Thursday,10:17:00,Credit card,142.25,4.76,7.1125,9.1
898042717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,3/19/2019,Tuesday,15:49:00,Ewallet,687.6,4.76,34.38,7.5
692278933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.085,2/24/2019,Sunday,13:02:00,Cash,347.7,4.76,17.385,5.2
633093463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,3/28/2019,Thursday,12:58:00,Credit card,142.95,4.76,7.1475,9.5
374173652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,404.649,2/5/2019,Tuesday,15:26:00,Credit card,385.38,4.76,19.269,8.9
378077001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,151.4835,2/10/2019,Sunday,18:23:00,Credit card,144.27,4.76,7.2135,7.8
433756987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,3/5/2019,Tuesday,19:06:00,Ewallet,391.79,4.76,19.5895,8.9
873954984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,565.215,2/15/2019,Friday,20:21:00,Cash,538.3,4.76,26.915,7.7
416135917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,1/30/2019,Wednesday,16:24:00,Ewallet,485.15,4.76,24.2575,9.3
150898043,A,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,2/14/2019,Thursday,15:04:00,Cash,133.95,4.76,6.6975,6.2
135848019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,2/27/2019,Wednesday,16:10:00,Ewallet,701.37,4.76,35.0685,7.6
441947118,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,75.5475,2/4/2019,Monday,12:14:00,Cash,71.95,4.76,3.5975,7.3
